price,order_purchase_timestamp,customer_state,product_category_name_english,product_id,order_id
39.49,2017-10-19 15:08:48,SP,health_beauty,12bc892d6fff0dc42c8177f3665ef00e,01855f880aae9a984c7c33b26fcf2e02
54.99,2018-07-22 15:19:05,RJ,bed_bath_table,1ebd1450a2b8d51ffda696956426024a,65312c6e4ce03c0fb633a4ac541949d8
89.99,2017-12-02 14:28:03,MG,health_beauty,2b4609f8948be18874494203496bc318,741fd1b80f015f170a7f458cf86769b8
129.90,2018-03-26 09:14:26,RJ,sports_leisure,17efcba3c09566b89c945ef563f381d2,b16cec67cb3f5a4bb31abe8988b43d19
69.90,2018-01-09 06:37:43,SP,health_beauty,c415aad99ee06e0fe8a58c09d3598ef7,e6190dea235662449d160357e46eaec8
80.90,2018-02-06 18:25:39,PR,computers_accessories,dbb67791e405873b259e4656bf971246,8eeda294fab8a5ed70259afb59a10ff8
80.90,2018-02-06 18:25:39,PR,computers_accessories,dbb67791e405873b259e4656bf971246,8eeda294fab8a5ed70259afb59a10ff8
110.32,2018-07-18 13:39:54,SP,health_beauty,5f42d57952b7815098979a5c4fa6f82a,89165e6d4c28047da0adf13ac8b3e1b3
91.99,2017-03-28 16:03:34,SP,sports_leisure,04a4e9d8c0dc6b2b4b8e24ea78a8f318,f376081d7c5f1767fbc7fae2d19ca32e
91.99,2017-03-28 16:03:34,SP,sports_leisure,04a4e9d8c0dc6b2b4b8e24ea78a8f318,f376081d7c5f1767fbc7fae2d19ca32e
91.99,2017-03-28 16:03:34,SP,sports_leisure,c7079d23bead81759eb7c670b96728bc,f376081d7c5f1767fbc7fae2d19ca32e
25.00,2018-06-08 12:19:58,MG,housewares,ed739dfa91e2c770354726fe0bf9cc72,4b87488fb6269f8321508923b95da4d6
259.90,2017-07-10 12:23:05,SP,luggage_accessories,0efb0a47500c44e05a5930cae12307d4,e9ce52cd563d0124dced659e69eab10a
39.00,2018-05-16 16:10:21,SP,stationery,058b372f969b59e8c4a27e224243909c,9344ccd01ff5fa7ec2aef0ee7e1c49c3
104.90,2018-07-05 18:40:47,SP,sports_leisure,51c59cf09066762ba5740772b0a86215,f4471dae8c482f51aa1826cd9f5d4433
110.32,2018-07-05 18:40:47,SP,health_beauty,f889fb87b505b73de10c18b93352469f,f4471dae8c482f51aa1826cd9f5d4433
7.00,2017-09-20 17:12:34,GO,perfumery,ac480ada5f06d9024eae2c6dd9de4c74,aeb4c9d05ab11d7c6c9ca24f8c43bd70
49.90,2018-02-21 17:15:49,MG,garden_tools,389d119b48cf3043d311335e499d9c6b,33a3edb84b9df4cb49546859b990ac6d
126.99,2018-01-10 14:18:40,SP,health_beauty,6906f6d2bb318a3cbb5351653e93ceb4,9885fff91f7c807525f8320e5292a3db
28.99,2017-04-26 16:14:11,PA,telephony,b77dd6385638733dd46bf68b093715b7,e7a65190baa4e6fd192246157c0b81fb
281.99,2017-11-27 19:24:52,RS,garden_tools,2f774e1d1ee6937ae8294771c662066d,62a12e4d2a742b2491d7c00d2d79bf52
45.00,2018-05-11 16:35:19,SP,construction_tools_lights,216bb0e0cd43ffd832e0973d35e0377e,90349f264a3d6a2525a34598d09dda6b
45.00,2018-05-11 16:35:19,SP,construction_tools_lights,216bb0e0cd43ffd832e0973d35e0377e,90349f264a3d6a2525a34598d09dda6b
45.00,2018-05-11 16:35:19,SP,construction_tools_lights,216bb0e0cd43ffd832e0973d35e0377e,90349f264a3d6a2525a34598d09dda6b
45.00,2018-05-11 16:35:19,SP,construction_tools_lights,216bb0e0cd43ffd832e0973d35e0377e,90349f264a3d6a2525a34598d09dda6b
45.00,2018-05-11 16:35:19,SP,construction_tools_lights,216bb0e0cd43ffd832e0973d35e0377e,90349f264a3d6a2525a34598d09dda6b
45.00,2018-05-11 16:35:19,SP,construction_tools_lights,216bb0e0cd43ffd832e0973d35e0377e,90349f264a3d6a2525a34598d09dda6b
89.49,2018-05-25 08:54:21,SP,health_beauty,7a295e6687ed3e00c8143498115f6ca5,95cf9f239f724799131f7ca949209bd9
60.00,2017-11-26 09:32:06,PR,baby,2a15783d3cb601f8d9a6a86806b037b3,04a59fe46fc5aa341da5378c195ed53c
59.99,2017-11-17 21:14:42,MT,pet_shop,1e56c680b07833e85fec6904b2c7e4b8,86b37610c0e86e94afe3d5ba4b73fa14
49.99,2017-11-17 21:14:42,MT,pet_shop,77ccbcf251886c8b83676fc918e7336c,86b37610c0e86e94afe3d5ba4b73fa14
93.99,2018-07-23 18:27:07,MG,books_technical,cdd914e78124a73cc28a165cfc4a0bbc,5c2d1d55c31db1cbe069dc9b6454b897
148.90,2018-02-14 13:05:17,SP,bed_bath_table,2a2d22ae30e026f1893083c8405ca522,1d067305b599c1e0dceb3864056ea527
119.90,2017-04-30 22:43:56,RS,toys,303719bf7adc0897358c3dcc3c7a6190,abc5ec9ecaec740b498a37f19c29a8c0
53.99,2018-01-10 11:33:07,MG,perfumery,ee0c1cf2fbeae95205b4aa506f1469f0,6942b8da583c2f9957e990d028607019
119.00,2017-05-15 16:29:03,RS,stationery,9a5a361f3cd6c280f6bf4ffb6207c51e,c3cb4c7c4b963ab08b07a5dca5baf05d
48.00,2017-07-22 19:16:47,SP,telephony,f1d116eef76f1c526a5f2c5ce1daeaeb,af66c46c49bdb3bf2f862efb1eb67d81
49.10,2018-06-24 19:01:52,SP,small_appliances,3940247162a820eff119efe47b02182f,14e6e050a57912543937e93051cc7b2c
66.39,2018-07-02 12:54:20,PR,food,092be1e8336fc404c57bd5970d056886,cefa8ee1540139ac77fa0c1b4ff1f04b
39.90,2017-03-06 00:14:28,RO,garden_tools,7e0dc102074f8285580c9777f79c90cf,265f4e28ef8cf69f8445e2951bbe7343
159.99,2017-10-04 23:02:21,RS,baby,83b00325c13c44245b2c3a2befa62a0e,34276839abbc2d596eb36540d36c624c
49.90,2017-12-21 17:43:41,DF,furniture_decor,9e2d3a8d8ffad53e2e35282a2020221c,556bbf53c2c22fbb9ef31a414dd444a6
36.90,2017-05-09 11:48:37,PE,sports_leisure,ba4bfbf74dbe7ab37e263b9326da0523,36530871a5e80138db53bcfd8a104d90
199.00,2018-02-02 16:15:41,SC,watches_gifts,eef7436637ac87cad6bf5108284c3413,b2bd1f09c1b8a4a36940f6f6e49d5dec
28.00,2018-06-01 11:26:06,SP,books_technical,6d68112743e7ed2de3932554b033f544,e69e2290db6b2d3b7593a40112e1a82a
47.99,2018-06-01 11:26:06,SP,costruction_tools_garden,fde90f06296b26995fd0de6f16610d70,e69e2290db6b2d3b7593a40112e1a82a
229.90,2018-08-09 16:23:03,SP,sports_leisure,8c66104d520634a3b6e20c1f326767de,c8627adf430caff83161acbeb344d8f5
117.30,2017-11-15 13:47:34,BA,auto,a50acd33ba7a8da8e9db65094fa990a4,1370fae9b19ee5e01a2d609eb18b7c8a
35.90,2018-04-26 11:59:05,SP,bed_bath_table,4b703444923b5e57bb73ba343f5ebab7,a7cd6af6e0519313887b3c3a120f20ca
